timestamp,value
2010-10-17T00:00:00Z,247099.65013449
2010-10-18T00:00:00Z,178290.785039825
2010-10-19T00:00:00Z,306096.820562851
2010-10-20T00:00:00Z,376373.589286112
2010-10-21T00:00:00Z,1375548.118151
2010-10-22T00:00:00Z,276404.301569677
2010-10-23T00:00:00Z,667502.823395371
2010-10-24T00:00:00Z,1277594.64573357
2010-10-25T00:00:00Z,667153.155195834
2010-10-26T00:00:00Z,515444.890601155
2010-10-27T00:00:00Z,1142353.88129456
2010-10-28T00:00:00Z,2977623.51425012
2010-10-29T00:00:00Z,483660.162671166
2010-10-30T00:00:00Z,578705.299894674
2010-10-31T00:00:00Z,547478.992781249
2010-11-01T00:00:00Z,541385.324550232
2010-11-02T00:00:00Z,783142.115087153
2010-11-03T00:00:00Z,314226.229007873
2010-11-04T00:00:00Z,2217303.04363411
2010-11-05T00:00:00Z,1345114.85332095
2010-11-06T00:00:00Z,6681816.76494329
2010-11-07T00:00:00Z,396465.574885883
2010-11-08T00:00:00Z,6369683.15317741
2010-11-09T00:00:00Z,796146.750563659
2010-11-10T00:00:00Z,156484.876298148
2010-11-11T00:00:00Z,137950.967350923
2010-11-12T00:00:00Z,84635.7032621554
2010-11-13T00:00:00Z,603587.688456715
2010-11-14T00:00:00Z,1054242.07280081
2010-11-15T00:00:00Z,9174228.1147396
2010-11-16T00:00:00Z,503199.408626387
2010-11-17T00:00:00Z,210678.177551041
2010-11-18T00:00:00Z,248991.733078768
2010-11-19T00:00:00Z,1006378.86005521
2010-11-20T00:00:00Z,724796.560887037
2010-11-21T00:00:00Z,220345.628981251
2010-11-22T00:00:00Z,207346.131618171
