Date,value
1614412800000,26.78950000
1614427200000,26.13760000
1614441600000,27.23210000
1614456000000,25.76160000
1614470400000,23.65340000
1614484800000,23.08000000
1614499200000,24.13800000
1614513600000,22.44500000
1614528000000,23.80290000
1614542400000,23.95660000
1614556800000,24.69360000
1614571200000,24.66450000
1614585600000,26.50000000
1614600000000,27.19340000
1614614400000,25.76540000
1614628800000,27.51070000
1614643200000,27.26910000
1614657600000,26.48120000
1614672000000,28.24860000
1614686400000,28.38080000
1614700800000,26.51610000
1614715200000,27.11010000
1614729600000,26.66320000
1614744000000,28.14680000
1614758400000,28.25950000
1614772800000,27.60850000
1614787200000,28.18750000
1614801600000,27.22000000
1614816000000,27.03870000
1614830400000,27.39910000
1614844800000,26.91140000
1614859200000,26.22310000
1614873600000,25.12440000
1614888000000,25.77810000
1614902400000,24.41000000
1614916800000,24.79670000
1614931200000,24.89440000
1614945600000,24.44000000
1614960000000,24.97120000
1614974400000,24.24140000
1614988800000,24.14010000
1615003200000,25.14720000
1615017600000,24.83910000
1615032000000,24.24170000
1615046400000,24.71400000
1615060800000,24.91100000
1615075200000,25.76670000
1615089600000,27.26370000
1615104000000,27.18740000
1615118400000,27.20690000
1615132800000,26.26160000
1615147200000,26.68630000
1615161600000,25.96580000
1615176000000,26.00530000
1615190400000,25.73900000
1615204800000,26.12310000
1615219200000,26.07360000
1615233600000,25.61790000
1615248000000,25.03420000
1615262400000,25.16960000
1615276800000,28.07000000
1615291200000,29.49900000
1615305600000,30.55410000
1615320000000,34.31400000
1615334400000,31.45340000
1615348800000,32.74480000
1615363200000,31.11150000
1615377600000,31.20450000
1615392000000,30.57550000
1615406400000,29.58580000
1615420800000,29.73630000
1615435200000,29.53550000
1615449600000,31.85010000
1615464000000,31.35270000
1615478400000,30.57120000
1615492800000,30.80050000
1615507200000,31.54520000
1615521600000,30.33550000
1615536000000,29.62650000
1615550400000,29.01840000
1615564800000,27.91640000
1615579200000,27.95610000
1615593600000,27.82840000
1615608000000,28.20200000
1615622400000,28.87680000
1615636800000,29.37410000
1615651200000,31.04410000
1615665600000,30.87990000
1615680000000,31.30980000
1615694400000,30.26030000
1615708800000,30.98050000
1615723200000,29.92330000
1615737600000,29.84160000
1615752000000,28.84230000
1615766400000,29.66200000
1615780800000,28.31330000
1615795200000,28.53320000
1615809600000,28.93990000
1615824000000,29.78500000
1615838400000,28.94720000
1615852800000,28.23560000
1615867200000,29.43350000
1615881600000,29.29750000
1615896000000,30.73970000
1615910400000,31.03100000
1615924800000,33.03600000
1615939200000,32.56410000
1615953600000,32.64610000
1615968000000,31.36530000
1615982400000,31.62990000
1615996800000,31.86590000
1616011200000,32.67890000
1616025600000,32.54770000
1616040000000,32.18740000
1616054400000,32.98000000
1616068800000,34.89680000
1616083200000,33.02010000
1616097600000,33.21320000
1616112000000,33.29300000
1616126400000,34.14690000
1616140800000,37.12330000
1616155200000,36.28960000
1616169600000,38.31340000
1616184000000,37.31660000
1616198400000,38.25250000
1616212800000,37.57490000
1616227200000,36.40450000
1616241600000,36.08360000
1616256000000,35.98640000
1616270400000,34.20220000
1616284800000,34.16940000
1616299200000,34.26520000
1616313600000,32.82140000
1616328000000,33.21970000
1616342400000,33.00530000
1616356800000,32.81170000
1616371200000,32.34060000
1616385600000,32.99790000
1616400000000,33.00950000
1616414400000,32.26800000
1616428800000,31.11640000
1616443200000,29.17000000
1616457600000,29.65000000
1616472000000,29.67460000
1616486400000,29.24020000
1616500800000,30.50530000
1616515200000,29.24660000
1616529600000,28.47040000
1616544000000,28.18020000
1616558400000,29.54460000
1616572800000,29.57780000
1616587200000,29.38980000
1616601600000,27.92710000
1616616000000,25.83870000
1616630400000,25.91800000
1616644800000,26.36890000
1616659200000,26.32580000
1616673600000,25.48860000
1616688000000,25.76690000
1616702400000,25.82500000
1616716800000,27.25310000
1616731200000,28.08720000
1616745600000,27.67720000
1616760000000,28.17750000
1616774400000,28.01910000
1616788800000,28.25270000
1616803200000,28.06490000
1616817600000,28.14370000
1616832000000,27.51990000
1616846400000,27.63390000
1616860800000,27.84640000
1616875200000,27.62250000
1616889600000,28.86220000
1616904000000,28.93610000
1616918400000,28.48520000
1616932800000,29.16000000
1616947200000,28.26470000
1616961600000,28.71670000
1616976000000,29.07230000
1616990400000,29.37830000
1617004800000,29.91310000
1617019200000,29.66410000
1617033600000,29.43320000
1617048000000,29.50000000
1617062400000,29.40380000
1617076800000,30.45210000
1617091200000,30.34710000
1617105600000,29.26950000
1617120000000,29.84580000
1617134400000,29.60090000
1617148800000,28.50180000
1617163200000,28.31850000
1617177600000,28.19700000
1617192000000,28.48610000
1617206400000,28.02450000
1617220800000,28.72180000
1617235200000,29.26300000
1617249600000,28.47680000
1617264000000,28.09040000
1617278400000,28.74850000
1617292800000,28.58070000
1617307200000,28.24560000
1617321600000,28.90000000
1617336000000,29.35000000
1617350400000,29.21990000
1617364800000,29.21550000
1617379200000,28.61700000
1617393600000,29.03530000
1617408000000,30.08410000
1617422400000,32.59290000
1617436800000,31.92850000
1617451200000,30.36840000
1617465600000,29.94310000
1617480000000,28.17870000
